usageKey,scientificName,canonicalName,rank,status,confidence,matchType,kingdom,phylum,order,family,genus,species,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,synonym,class,acceptedUsageKey,verbatim_name,verbatim_index
2433460,"Zalophus wollebaeki Sivertsen, 1953",Zalophus wollebaeki,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Carnivora,Otariidae,Zalophus,Zalophus wollebaeki,1,44,359,732,5309,2433457,2433460,FALSE,Mammalia,NA,Zalophus wollebaeki,220
2435296,"Trichechus manatus Linnaeus, 1758",Trichechus manatus,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Sirenia,Trichechidae,Trichechus,Trichechus manatus,1,44,359,802,9463,2435291,2435296,FALSE,Mammalia,NA,Trichechus manatus,221
2440897,"Tapirus bairdii (Gill, 1865)",Tapirus bairdii,SPECIES,SYNONYM,98,EXACT,Animalia,Chordata,Perissodactyla,Tapiridae,Tapirella,Tapirella bairdii,1,44,359,795,9416,7918610,8395500,TRUE,Mammalia,8395500,Tapirus bairdii,222
2440995,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Artiodactyla,Tayassuidae,Pecari,Pecari tajacu,1,44,359,731,5303,2440994,2440995,FALSE,Mammalia,NA,Pecari tajacu,223
2440993,"Tayassu pecari (Link, 1795)",Tayassu pecari,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Artiodactyla,Tayassuidae,Tayassu,Tayassu pecari,1,44,359,731,5303,2440992,2440993,FALSE,Mammalia,NA,Tayassu pecari,224
7261373,"Mazama temama (Kerr, 1792)",Mazama temama,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Artiodactyla,Cervidae,Mazama,Mazama temama,1,44,359,731,5298,2440920,7261373,FALSE,Mammalia,NA,Mazama temama,225
2440965,"Odocoileus virginianus (Zimmermann, 1780)",Odocoileus virginianus,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Artiodactyla,Cervidae,Odocoileus,Odocoileus virginianus,1,44,359,731,5298,2440964,2440965,FALSE,Mammalia,NA,Odocoileus virginianus,226
8324617,"Delphinus delphis Linnaeus, 1758",Delphinus delphis,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Cetacea,Delphinidae,Delphinus,Delphinus delphis,1,44,359,733,5314,2440326,8324617,FALSE,Mammalia,NA,Delphinus delphis,227
2440530,"Feresa attenuata Gray, 1874",Feresa attenuata,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Cetacea,Delphinidae,Feresa,Feresa attenuata,1,44,359,733,5314,2440529,2440530,FALSE,Mammalia,NA,Feresa attenuata,228
2440605,"Globicephala macrorhynchus Gray, 1846",Globicephala macrorhynchus,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Cetacea,Delphinidae,Globicephala,Globicephala macrorhynchus,1,44,359,733,5314,2440595,2440605,FALSE,Mammalia,NA,Globicephala macrorhynchus,229
5220027,"Grampus griseus (G.Cuvier, 1812)",Grampus griseus,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Cetacea,Delphinidae,Grampus,Grampus griseus,1,44,359,733,5314,5220026,5220027,FALSE,Mammalia,NA,Grampus griseus,230
2440493,"Lagenodelphis hosei Fraser, 1956",Lagenodelphis hosei,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Cetacea,Delphinidae,Lagenodelphis,Lagenodelphis hosei,1,44,359,733,5314,2440492,2440493,FALSE,Mammalia,NA,Lagenodelphis hosei,231
2440483,"Orcinus orca (Linnaeus, 1758)",Orcinus orca,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Cetacea,Delphinidae,Orcinus,Orcinus orca,1,44,359,733,5314,2440482,2440483,FALSE,Mammalia,NA,Orcinus orca,232
2440470,"Peponocephala electra (Gray, 1846)",Peponocephala electra,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Cetacea,Delphinidae,Peponocephala,Peponocephala electra,1,44,359,733,5314,2440469,2440470,FALSE,Mammalia,NA,Peponocephala electra,233
2440440,"Pseudorca crassidens (Owen, 1846)",Pseudorca crassidens,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Cetacea,Delphinidae,Pseudorca,Pseudorca crassidens,1,44,359,733,5314,2440439,2440440,FALSE,Mammalia,NA,Pseudorca crassidens,234
2440542,"Sotalia guianensis (P.-J.van Bénéden, 1864)",Sotalia guianensis,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Cetacea,Delphinidae,Sotalia,Sotalia guianensis,1,44,359,733,5314,2440536,2440542,FALSE,Mammalia,NA,Sotalia guianensis,235
5220050,"Stenella attenuata (Gray, 1846)",Stenella attenuata,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Cetacea,Delphinidae,Stenella,Stenella attenuata,1,44,359,733,5314,2440546,5220050,FALSE,Mammalia,NA,Stenella attenuata,236
5220064,"Stenella clymene (Gray, 1850)",Stenella clymene,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Cetacea,Delphinidae,Stenella,Stenella clymene,1,44,359,733,5314,2440546,5220064,FALSE,Mammalia,NA,Stenella clymene,237
5220055,"Stenella coeruleoalba (Meyen, 1833)",Stenella coeruleoalba,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Cetacea,Delphinidae,Stenella,Stenella coeruleoalba,1,44,359,733,5314,2440546,5220055,FALSE,Mammalia,NA,Stenella coeruleoalba,238
5220045,"Stenella frontalis (G.Cuvier, 1829)",Stenella frontalis,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Cetacea,Delphinidae,Stenella,Stenella frontalis,1,44,359,733,5314,2440546,5220045,FALSE,Mammalia,NA,Stenella frontalis,239
5220060,"Stenella longirostris (Gray, 1828)",Stenella longirostris,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Cetacea,Delphinidae,Stenella,Stenella longirostris,1,44,359,733,5314,2440546,5220060,FALSE,Mammalia,NA,Stenella longirostris,240
2440433,"Steno bredanensis (G.Cuvier, 1828)",Steno bredanensis,SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Cetacea,Delphinidae,Steno,Steno bredanensis,1,44,359,733,5314,2440432,2440433,FALSE,Mammalia,NA,Steno bredanensis,241
2440447,"Tursiops truncatus (Montagu, 1821)",Tursiops truncatus,SPECIES,ACCEPTED,97,EXACT,Animalia,Chordata,Cetacea,Delphinidae,Tursiops,Tursiops truncatus,1,44,359,733,5314,2440446,2440447,FALSE,Mammalia,NA,Tursiops truncatus,242
8123917,"Physeter macrocephalus Linnaeus, 1758",Physeter macrocephalus,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Cetacea,Physeteridae,Physeter,Physeter macrocephalus,1,44,359,733,5446,2440349,8123917,FALSE,Mammalia,NA,Physeter macrocephalus,243
2440694,"Kogia breviceps (Blainville, 1838)",Kogia breviceps,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Cetacea,Kogiidae,Kogia,Kogia breviceps,1,44,359,733,5317,2440690,2440694,FALSE,Mammalia,NA,Kogia breviceps,244
2440692,"Kogia simus (Owen, 1866)",Kogia simus,SPECIES,SYNONYM,98,EXACT,Animalia,Chordata,Cetacea,Kogiidae,Kogia,Kogia sima,1,44,359,733,5317,2440690,2440691,TRUE,Mammalia,2440691,Kogia simus,245
2440391,"Indopacetus pacificus (Longman, 1926)",Indopacetus pacificus,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Cetacea,Hyperoodontidae,Indopacetus,Indopacetus pacificus,1,44,359,733,5316,2440390,2440391,FALSE,Mammalia,NA,Indopacetus pacificus,246
2440403,"Mesoplodon densirostris (Blainville, 1817)",Mesoplodon densirostris,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Cetacea,Hyperoodontidae,Mesoplodon,Mesoplodon densirostris,1,44,359,733,5316,2440393,2440403,FALSE,Mammalia,NA,Mesoplodon densirostris,247
2440397,"Mesoplodon europaeus (Gervais, 1855)",Mesoplodon europaeus,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Cetacea,Hyperoodontidae,Mesoplodon,Mesoplodon europaeus,1,44,359,733,5316,2440393,2440397,FALSE,Mammalia,NA,Mesoplodon europaeus,248
2440410,"Mesoplodon ginkgodens Nishiwaki & Kamiya, 1958",Mesoplodon ginkgodens,SPECIES,ACCEPTED,97,EXACT,Animalia,Chordata,Cetacea,Hyperoodontidae,Mesoplodon,Mesoplodon ginkgodens,1,44,359,733,5316,2440393,2440410,FALSE,Mammalia,NA,Mesoplodon ginkgodens,249
2440406,"Mesoplodon peruvianus Reyes, Mead & Van Waerebeek, 1991",Mesoplodon peruvianus,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Cetacea,Hyperoodontidae,Mesoplodon,Mesoplodon peruvianus,1,44,359,733,5316,2440393,2440406,FALSE,Mammalia,NA,Mesoplodon peruvianus,250
2440369,"Ziphius cavirostris G.Cuvier, 1823",Ziphius cavirostris,SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Cetacea,Hyperoodontidae,Ziphius,Ziphius cavirostris,1,44,359,733,5316,2440368,2440369,FALSE,Mammalia,NA,Ziphius cavirostris,251
2440728,"Balaenoptera acutorostrata Lacépède, 1804",Balaenoptera acutorostrata,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Cetacea,Balaenopteridae,Balaenoptera,Balaenoptera acutorostrata,1,44,359,733,5313,2440708,2440728,FALSE,Mammalia,NA,Balaenoptera acutorostrata,252
2440709,"Balaenoptera borealis Lesson, 1828",Balaenoptera borealis,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Cetacea,Balaenopteridae,Balaenoptera,Balaenoptera borealis,1,44,359,733,5313,2440708,2440709,FALSE,Mammalia,NA,Balaenoptera borealis,253
2440714,"Balaenoptera edeni Anderson, 1879",Balaenoptera edeni,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Cetacea,Balaenopteridae,Balaenoptera,Balaenoptera edeni,1,44,359,733,5313,2440708,2440714,FALSE,Mammalia,NA,Balaenoptera edeni,254
2440735,"Balaenoptera musculus (Linnaeus, 1758)",Balaenoptera musculus,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Cetacea,Balaenopteridae,Balaenoptera,Balaenoptera musculus,1,44,359,733,5313,2440708,2440735,FALSE,Mammalia,NA,Balaenoptera musculus,255
2440718,"Balaenoptera physalus (Linnaeus, 1758)",Balaenoptera physalus,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Cetacea,Balaenopteridae,Balaenoptera,Balaenoptera physalus,1,44,359,733,5313,2440708,2440718,FALSE,Mammalia,NA,Balaenoptera physalus,256
5220086,"Megaptera novaeangliae (Borowski, 1781)",Megaptera novaeangliae,SPECIES,ACCEPTED,97,EXACT,Animalia,Chordata,Cetacea,Balaenopteridae,Megaptera,Megaptera novaeangliae,1,44,359,733,5313,2440748,5220086,FALSE,Mammalia,NA,Megaptera novaeangliae,257
